ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,z,plate,fiberID,mjd
220.22725,56.879822,18.82912,17.55547,17.20861,16.97679,16.87511,0.04072852,790,4,52346
220.22725,56.879822,18.82912,17.55547,17.20861,16.97679,16.87511,0.04081186,790,6,52433
220.18337,56.895255,17.07864,15.6661,15.06898,14.70654,14.45119,0.04067167,790,6,52441
220.18337,56.895255,17.07864,15.6661,15.06898,14.70654,14.45119,0.04070411,790,7,52346
220.18337,56.895255,17.07864,15.6661,15.06898,14.70654,14.45119,0.04066414,790,8,52433
220.22725,56.879822,18.82912,17.55547,17.20861,16.97679,16.87511,0.04075726,790,8,52441
220.22725,56.879822,18.82912,17.55547,17.20861,16.97679,16.87511,0.04079647,791,233,52347
220.22725,56.879822,18.82912,17.55547,17.20861,16.97679,16.87511,0.04073074,791,240,52435
229.13078,54.458604,17.40385,16.32408,15.95587,15.73745,15.5732,0.04033999,794,346,52376
240.40734,47.209235,18.50007,17.13647,16.56189,16.24023,15.99243,0.04064383,813,477,52354
256.0597,34.251044,18.36613,16.9256,16.24458,15.86784,15.61687,0.04034433,973,526,52426
211.24205,53.187979,18.60815,17.56147,17.25373,17.05862,16.93214,0.04094506,1044,451,52468
211.46833,53.129003,16.73352,14.81937,13.98777,13.60234,13.2811,0.04095029,1044,534,52468
208.36848,58.352353,18.49117,17.20583,16.72579,16.43756,16.22063,0.04069053,1158,483,52668
211.11323,58.305519,17.65617,16.47281,16.13403,15.89798,15.80414,0.04002428,1159,460,52669
211.25266,57.709365,17.26846,15.70799,14.97254,14.58896,14.32801,0.04088697,1159,491,52669
211.95844,58.134627,17.66951,15.85169,15.04235,14.66572,14.34772,0.04049804,1159,572,52669
218.34198,55.919112,18.54451,16.81829,16.08159,15.7631,15.52915,0.04032628,1162,378,52668
218.30925,55.527096,17.33991,15.52757,14.72713,14.33764,14.05223,0.04001844,1162,427,52668
220.72472,55.180086,17.82779,16.44331,15.82635,15.47918,15.21873,0.04076985,1162,543,52668
222.16157,54.75329,18.78095,17.32581,16.88899,16.60869,16.42783,0.04052112,1163,462,52669
222.23097,55.075646,16.88748,15.88563,15.52012,15.2721,15.08507,0.04026407,1163,536,52669
222.23252,55.111913,18.64758,16.98756,16.30431,15.90239,15.58955,0.04035099,1163,540,52669
187.90775,9.8382749,19.09718,17.35306,16.59992,16.24308,15.96093,0.04038548,1232,158,52731
188.14453,9.4043324,17.05345,15.86787,15.41334,15.11581,14.88486,0.04005388,1233,298,52734
201.82932,11.987433,17.86147,16.46654,15.98048,15.729,15.55272,0.04016456,1698,584,53146
193.23998,9.0013938,17.69603,16.5602,16.08798,15.82098,15.652,0.04022575,1791,132,54266
193.35082,8.8873962,17.97164,16.82391,16.37753,16.10204,15.94559,0.04031835,1791,139,54266
193.24223,9.0325622,17.29467,15.55542,14.73038,14.32324,14.00497,0.04024284,1791,140,54266
192.94695,9.754662,17.81786,16.42206,15.71327,15.36105,15.05133,0.0400031,1791,192,54266
201.03832,10.690608,17.93272,16.68674,16.22656,15.96094,15.77622,0.04013385,1800,384,53884
201.49325,9.986505,19.21975,17.70044,17.16985,16.92011,16.71204,0.04009193,1800,407,53884
213.12005,8.3355639,18.29864,17.08784,16.65261,16.39481,16.17098,0.04002659,1810,254,53794
214.58705,7.7317386,19.53268,17.83725,17.25164,16.88474,16.65106,0.04030554,1811,285,53533
162.24489,37.573991,17.79301,16.72585,16.38324,16.1629,16.07439,0.04018853,2007,256,53474
161.94776,37.473294,18.34589,16.63048,15.83558,15.47698,15.20162,0.0404223,2007,290,53474
168.82089,29.876767,17.62486,16.46333,15.96272,15.69352,15.50474,0.0406839,2215,362,53793
169.14957,29.948982,17.77009,16.96712,16.85562,16.71623,16.6761,0.04083601,2215,418,53793
176.92401,30.753797,17.50614,15.65121,14.84471,14.45129,14.14879,0.04040712,2222,522,53799
179.79398,30.420605,18.61331,17.32485,16.87957,16.58282,16.41345,0.04015776,2225,463,53729
183.53242,30.176868,17.75821,16.64088,16.21167,15.94354,15.79074,0.04090346,2230,477,53799
183.96696,30.166465,18.72304,17.67893,17.25223,17.0025,16.84455,0.04070708,2232,360,53827
129.40313,19.124517,19.0669,17.89792,17.46067,17.1973,17.17068,0.04096777,2277,236,53705
148.64386,25.391692,18.04708,16.26052,15.44966,15.06611,14.78395,0.04066796,2341,600,53738
157.8405,27.818122,20.13246,18.16516,17.32587,16.87403,16.47207,0.04043312,2353,544,53794
158.703,27.841727,17.60976,16.3685,15.79788,15.49352,15.31533,0.04070694,2353,623,53794
158.88505,27.984693,18.8279,17.34051,16.69552,16.29191,15.97556,0.04066406,2356,386,53786
159.13082,28.037245,18.65538,17.63772,17.29298,17.07435,16.91117,0.04080812,2356,421,53786
163.42779,28.810242,18.36393,17.37492,17.13128,16.95259,16.83364,0.04042849,2359,427,53800
163.42779,28.810242,18.36393,17.37492,17.13128,16.95259,16.83364,0.04043025,2359,427,53826
215.81119,0.97834695,16.35823,15.32222,14.87926,14.60385,14.40181,0.04007342,305,383,51613
215.82714,1.015702,17.94761,16.966,16.64341,16.40958,16.24001,0.04021256,305,395,51613
173.73863,-3.4258722,18.95775,17.83114,17.51663,17.29962,17.16279,0.04025273,327,92,52294
173.7059,-3.3490823,17.68854,16.27423,15.6368,15.21286,14.91715,0.04022154,327,99,52294
198.56819,-1.346383,19.69285,17.95105,17.09696,16.6447,16.30712,0.04089142,340,523,51691
198.56819,-1.346383,19.69285,17.95105,17.09696,16.6447,16.30712,0.04089752,340,535,51990
150.52851,1.2617402,18.52436,17.42317,17.05828,16.83627,16.65904,0.04069082,500,22,51994
158.962,2.5715859,18.50521,16.98719,16.28342,15.90747,15.64284,0.04090368,505,463,52317
164.5068,1.6348407,17.93771,16.06928,15.23078,14.82919,14.51271,0.04094313,508,249,52366
164.56546,1.2822708,18.55639,17.45103,17.12895,16.92104,16.84909,0.04085523,508,250,52366
164.58176,1.5601008,18.36819,16.63811,15.77803,15.33,14.95403,0.04036697,508,255,52366
164.50915,1.5194742,19.09044,17.32736,16.54419,16.1767,15.8784,0.0404917,508,256,52366
164.55147,1.5964716,19.78163,17.93057,17.13499,16.76788,16.60723,0.04020486,508,258,52366
164.24715,1.6037238,17.63148,16.42111,15.90212,15.57458,15.30056,0.04055645,508,294,52366
169.94573,1.2893048,17.63495,16.10239,15.49617,15.17395,14.93624,0.04015603,511,241,52636
175.26506,1.7255316,16.50002,15.21678,14.63638,14.30049,14.04035,0.04059508,514,290,51994
178.00468,3.6049422,19.06464,17.70132,16.96621,16.52502,16.19502,0.04044215,515,369,52051
177.89958,3.3354129,18.58378,17.46493,17.06709,16.84607,16.64464,0.04002871,515,371,52051
177.97545,3.6932258,17.35556,16.14821,15.69363,15.41512,15.20578,0.04079992,515,380,52051
196.03985,3.5350328,19.14583,17.89269,17.36027,17.14211,16.94568,0.04094317,524,455,52027
195.92762,3.1846862,16.60855,15.09848,14.38025,14.00253,13.70621,0.04080133,524,461,52027
196.17301,3.6217665,19.27772,18.0557,17.41969,17.09184,16.86537,0.04016602,524,534,52027
215.90105,1.0076266,18.50717,17.00217,16.18759,15.71268,15.33951,0.04014046,534,100,51997
227.93796,1.7505883,18.63009,16.82393,16.03967,15.68427,15.38327,0.04050498,540,113,51996
227.69294,1.6959625,18.60703,17.1418,16.56884,16.2714,15.99777,0.04049927,540,143,51996
227.80242,1.7426972,18.94499,17.13517,16.32544,15.94597,15.64991,0.04051035,540,152,51996
227.59637,1.7146836,19.34875,18.0044,17.32305,16.96219,16.6808,0.04070996,540,174,51996
227.86448,1.832602,19.15449,17.45721,16.64679,16.23263,15.88837,0.04048525,540,516,51996
227.79346,2.6548931,18.04956,17.12253,16.76253,16.53941,16.38904,0.04092025,540,529,51996
228.26628,2.1183022,18.91188,17.16006,16.23455,15.74269,15.3294,0.040674,540,582,51996
227.79578,2.6539496,17.86832,17.00257,16.73188,16.52679,16.432,0.04078791,590,90,52057
237.44416,2.6320539,18.06566,16.95358,16.64706,16.44628,16.31189,0.04047198,594,52,52027
237.44416,2.6320539,18.06566,16.95358,16.64706,16.44628,16.31189,0.0404405,594,76,52045
235.3188,2.7880251,18.28456,16.96317,16.46591,16.16065,15.95848,0.04013985,594,256,52045
235.3188,2.7880251,18.28456,16.96317,16.46591,16.16065,15.95848,0.04016218,594,277,52027
238.32156,2.6447546,18.34522,17.07865,16.6678,16.40714,16.25999,0.04040131,595,303,52023
177.58991,4.671871,17.52764,16.32053,15.80273,15.51529,15.3594,0.04071959,839,78,52373
177.93192,4.4102329,18.04547,16.72684,16.20605,15.9158,15.73503,0.04021742,840,231,52374
177.61732,4.6949396,16.84411,15.18638,14.50666,14.14538,13.89811,0.04036423,840,277,52374
219.87295,-2.4206047,17.98761,16.79785,16.32135,16.0745,15.87518,0.04086616,919,62,52409
224.38563,-2.7113568,18.70953,17.56815,17.24362,17.00566,17.01604,0.04096383,921,58,52380
224.47079,-2.2639666,17.13592,15.5659,14.77228,14.36192,14.02267,0.04079111,921,110,52380
225.75798,-2.5822781,16.07219,15.0413,14.58658,14.3025,14.05617,0.04011304,922,220,52426
259.04332,31.994444,18.59264,17.55076,17.12956,16.86848,16.69573,0.04084016,976,39,52413
208.58956,58.094639,19.35345,17.84875,17.24743,16.96244,16.6417,0.04009119,1158,491,52668
211.87379,56.453057,19.11067,17.81951,17.44025,17.23487,17.13778,0.04069142,1159,60,52669
211.63508,56.94455,17.97513,16.30066,15.67304,15.36482,15.12585,0.04053739,1159,114,52669
210.95915,56.370959,18.80314,17.5877,17.21692,17.00442,16.83985,0.04075946,1159,126,52669
211.13051,56.171768,18.86708,17.89563,17.56868,17.36645,17.23947,0.04066957,1159,139,52669
211.73979,56.495558,18.74604,17.33916,16.89194,16.64397,16.53359,0.04089364,1160,306,52674
211.78561,56.540196,16.16154,14.56117,13.81668,13.392,13.1173,0.04067753,1160,351,52674
216.22615,55.781507,19.15924,17.90141,17.2916,16.97729,16.75435,0.04089064,1161,273,52703
231.59102,48.704023,17.88858,16.50068,16.11713,15.85875,15.68498,0.04053515,1166,122,52751
232.54476,48.690234,18.62398,17.34988,16.69175,16.32166,16.06348,0.04074469,1167,353,52738
240.10341,43.934366,18.56309,17.2557,16.77568,16.51067,16.34015,0.04032111,1169,99,52753
239.2088,44.753344,19.11498,17.77763,17.15693,16.79074,16.52269,0.04021483,1169,227,52753
237.95497,45.022111,18.39668,17.53407,17.28943,17.11119,17.02802,0.04004437,1169,316,52753
237.81303,44.875654,18.19119,16.99316,16.53977,16.24537,16.08691,0.04016076,1333,626,52782
194.62692,41.331004,18.49765,17.23564,16.77231,16.52714,16.32676,0.04067025,1458,162,53119
210.27709,49.390316,18.28742,16.75949,16.07616,15.72266,15.4271,0.04043769,1670,21,53438
210.27709,49.390316,18.28742,16.75949,16.07616,15.72266,15.4271,0.04048639,1670,27,54553
209.22739,49.613579,17.11985,15.24695,14.45007,14.05497,13.75078,0.04063671,1670,154,53438
209.22739,49.613579,17.11985,15.24695,14.45007,14.05497,13.75078,0.04062137,1670,159,54553
207.14165,50.063792,19.16342,17.91183,17.52333,17.26408,17.1312,0.04058157,1670,391,54553
207.14165,50.063792,19.16342,17.91183,17.52333,17.26408,17.1312,0.04055168,1670,393,53438
209.49304,49.977629,18.20758,16.72661,16.00958,15.61329,15.26993,0.04011245,1670,558,53438
209.49304,49.977629,18.20758,16.72661,16.00958,15.61329,15.26993,0.04011882,1670,558,54553
120.04378,54.511356,19.05209,17.79417,17.24224,16.93658,16.78087,0.04070807,1871,317,53384
119.96569,19.13247,18.39018,16.59828,15.80016,15.41969,15.12431,0.04002072,1923,343,53319
124.00273,21.676086,17.47908,15.6604,14.86223,14.48662,14.17341,0.04070452,1924,640,53330
127.32247,23.212728,17.56726,16.38529,15.96346,15.698,15.49873,0.04070115,1928,209,53327
127.04577,23.072576,18.50836,17.38349,16.92515,16.6508,16.45717,0.04031595,1929,359,53349
135.32737,27.235567,17.70012,16.19904,15.47405,15.12639,14.86692,0.04052568,1935,352,53387
139.94779,29.820845,19.41316,17.7377,16.96382,16.53218,16.21416,0.04021191,1938,214,53379
122.34673,8.5753804,18.55387,17.04427,17.15136,16.76175,17.58534,0.04072445,2570,456,54081
121.73084,8.4322221,18.85717,17.09245,16.25011,15.7942,15.43063,0.04006669,2570,496,54081
147.31218,13.438056,18.79184,17.89341,17.42575,17.156,16.87407,0.04062216,2582,92,54139
147.45817,13.563463,18.6828,16.95007,16.24763,15.89375,15.60491,0.04090282,2582,104,54139
152.04641,14.268615,17.05869,15.56067,14.83499,14.47304,14.15382,0.04099414,2586,90,54169
156.27441,14.566463,18.8926,17.82797,17.5168,17.31393,17.18488,0.04025648,2590,67,54175
155.70172,14.931278,16.57951,14.67309,13.8668,13.51538,13.21652,0.04065403,2590,130,54175
116.45192,41.421288,17.93181,16.1208,15.29528,14.9028,14.59231,0.0402105,432,561,51884
117.0434,41.889496,18.0523,16.349,15.55622,15.12492,14.78409,0.04084905,434,131,51885
122.37652,47.789621,17.9948,16.16397,15.34292,14.93605,14.63038,0.04078527,438,577,51884
122.71884,47.519906,18.99903,17.17342,16.25384,15.76959,15.35906,0.04060319,438,594,51884
122.42592,47.885013,17.92201,16.05609,15.20094,14.79155,14.47855,0.04053554,440,264,51912
122.42592,47.885013,17.92201,16.05609,15.20094,14.79155,14.47855,0.04051876,440,285,51885
132.28468,57.088139,18.82375,17.27256,16.55896,16.18224,15.90355,0.04021426,448,326,51900
132.4152,57.201424,18.90494,17.58208,16.89635,16.51246,16.26865,0.04002633,448,333,51900
132.46999,57.119702,17.84529,15.93176,15.09989,14.71634,14.42426,0.04091277,448,378,51900
132.51808,57.075947,19.39014,17.83471,17.0428,16.67685,16.38377,0.04062964,448,379,51900
134.00807,57.39098,17.42748,15.53543,14.70135,14.30342,13.99539,0.04062638,448,563,51900
132.4152,57.201424,18.90494,17.58208,16.89635,16.51246,16.26865,0.04001309,483,325,51924
132.43704,57.156458,17.22676,15.22966,14.36776,13.97018,13.66543,0.04098648,483,325,51942
132.28468,57.088139,18.82375,17.27256,16.55896,16.18224,15.90355,0.04027892,483,334,51924
132.4152,57.201424,18.90494,17.58208,16.89635,16.51246,16.26865,0.04000052,483,335,51942
132.43704,57.156458,17.22676,15.22966,14.36776,13.97018,13.66543,0.04094858,483,338,51924
132.28468,57.088139,18.82375,17.27256,16.55896,16.18224,15.90355,0.04029181,483,340,51942
132.43704,57.156458,17.22676,15.22966,14.36776,13.97018,13.66543,0.04097833,483,343,51902
132.28468,57.088139,18.82375,17.27256,16.55896,16.18224,15.90355,0.04026181,483,351,51902
134.59147,57.684947,18.69352,17.2909,16.63833,16.23893,15.93302,0.04055283,483,441,51924
134.59147,57.684947,18.69352,17.2909,16.63833,16.23893,15.93302,0.04058354,483,454,51942
134.59147,57.684947,18.69352,17.2909,16.63833,16.23893,15.93302,0.04058394,483,464,51902
151.15018,64.486941,17.57469,16.32982,15.74527,15.44843,15.21172,0.04033971,488,344,51914
163.11037,66.958136,19.34981,17.71323,16.95496,16.59758,16.32263,0.04092605,490,376,51929
164.52181,67.051989,18.99244,17.57235,16.97564,16.64647,16.40903,0.04099701,490,420,51929
175.62309,67.70361,19.26527,17.62258,16.9294,16.58779,16.30581,0.04058684,492,462,51955
175.58122,67.786782,17.84045,16.64484,16.22318,15.95528,15.85723,0.04060831,492,498,51955
182.37914,66.118394,19.10062,17.32605,16.56259,16.20429,15.9461,0.04066626,599,402,52317
182.41198,66.143945,18.12117,16.69156,15.98699,15.58518,15.28255,0.04080549,599,405,52317
254.81531,41.038459,18.97737,17.10574,16.33292,15.96054,15.71586,0.04069419,631,4,52054
254.81531,41.038459,18.97737,17.10574,16.33292,15.96054,15.71586,0.04066637,631,11,52079
122.73434,38.459805,18.1298,17.10769,16.78092,16.59008,16.44785,0.04039027,758,624,52253
129.27056,43.272746,18.41496,17.37143,16.99932,16.76712,16.56566,0.04078667,762,50,52232
132.56069,45.664227,19.0284,17.31588,16.55126,16.18329,15.91267,0.04079629,763,79,52235
152.15555,54.651489,17.78031,16.25204,15.53192,15.16758,14.8745,0.04097308,945,158,52652
172.24268,58.124391,19.45167,18.05266,17.40205,17.02384,16.73255,0.04080506,952,259,52409
185.25307,48.837346,17.78946,16.64356,16.0923,15.75783,15.54658,0.04017352,970,1,52413
167.08174,10.039861,16.57488,15.21813,14.61547,14.25387,14.01698,0.04089428,1221,461,52751
167.082,9.9506079,17.7487,16.24466,15.57742,15.14807,14.85155,0.04024864,1221,462,52751
167.03623,10.138749,18.58733,17.61403,17.33348,17.14095,17.06065,0.04070188,1221,463,52751
168.46623,10.563412,16.51476,14.70314,13.87049,13.46037,13.17217,0.04082531,1222,324,52763
148.26128,8.9589572,18.72803,17.43082,16.93558,16.62506,16.41008,0.04034214,1235,427,52734
148.3918,8.4916533,17.34673,16.37187,16.06582,15.85264,15.68132,0.04014068,1235,469,52734
155.68092,9.5918556,17.60312,16.19312,15.47081,15.0587,14.73828,0.04043493,1238,528,52761
140.2809,8.1178255,17.82253,16.47999,15.89576,15.5842,15.36019,0.04003854,1302,201,52763
148.26128,8.9589572,18.72803,17.43082,16.93558,16.62506,16.41008,0.04035339,1306,90,52996
207.88766,42.681363,19.57902,18.02142,17.56036,17.23177,17.0223,0.04047988,1346,356,52822
219.81541,40.062257,17.30533,16.35369,16.01114,15.83026,15.69041,0.0403805,1349,630,52797
189.78204,45.421293,17.5558,16.55696,16.19368,15.96853,15.82283,0.04034174,1372,505,53062
116.47539,43.519364,18.18368,16.8237,16.28463,15.96592,15.72048,0.0409416,1736,3,53052
192.14843,10.875097,17.14444,15.4138,14.7024,14.33776,14.07421,0.04041791,1791,323,54266
226.93472,20.285333,18.73326,17.79622,17.39668,17.15193,17.00429,0.04073494,2153,135,54212
226.73091,20.461953,19.5199,17.97431,17.47606,17.15108,17.0787,0.04077043,2153,207,54212
226.79881,20.431102,19.30765,17.81037,17.06247,16.72351,16.45379,0.04021444,2153,210,54212
226.53466,20.463763,19.33121,17.64506,16.86846,16.44164,16.11396,0.04084735,2153,244,54212
226.70778,20.49933,16.60949,14.82198,14.00841,13.60923,13.30091,0.0402412,2153,245,54212
226.42497,20.411059,19.20236,17.74526,17.13973,16.81871,16.59268,0.04065851,2153,282,54212
241.493,15.761271,16.99815,15.35075,14.57863,14.18879,13.91541,0.04049202,2196,1,53534
241.44633,15.79096,16.18656,14.38297,13.54925,13.15389,12.87158,0.04094683,2196,6,53534
241.41629,15.767585,17.913,16.21879,15.44593,15.08532,14.82998,0.0403848,2196,18,53534
242.04483,15.366032,18.19862,16.42331,15.57401,15.14626,14.83417,0.04085286,2197,4,53555
241.65262,15.590726,19.29197,17.74221,17.00767,16.6846,16.42135,0.04053717,2197,91,53555
241.8281,15.610998,19.12109,17.38774,16.65867,16.3178,16.05862,0.04097708,2197,103,53555
241.46416,15.577856,19.45694,17.83113,17.14035,16.82823,16.63782,0.04052711,2197,122,53555
241.52388,15.573617,19.10113,17.55028,16.7698,16.43698,16.093,0.04005974,2197,137,53555
241.41768,15.591997,17.71782,16.06775,15.26165,14.89296,14.63075,0.04087611,2197,139,53555
240.9389,15.973647,18.2709,16.59397,15.83409,15.47832,15.20797,0.04013959,2197,198,53555
240.42165,15.954617,18.11594,17.18471,16.44194,16.11039,15.84944,0.04053577,2197,310,53555
258.74696,64.806984,17.7511,16.2031,15.52356,15.17712,14.91413,0.0407257,350,517,51691
204.6018,1.4797804,16.99719,15.46898,14.74632,14.3434,14.02308,0.04040873,528,51,52022
204.6114,1.4090512,18.6721,17.74569,17.51018,17.32898,17.26112,0.04077707,529,293,52025
254.84496,41.042449,16.86288,14.9159,14.10279,13.68844,13.4075,0.04065312,631,5,52079
254.84496,41.042449,16.86288,14.9159,14.10279,13.68844,13.4075,0.04065301,631,11,52054
254.29676,40.320971,18.17982,17.28394,17.06623,16.88137,16.86368,0.04076015,633,336,52079
254.35405,40.313853,19.02467,17.34791,16.58354,16.23244,15.94077,0.04080854,633,362,52079
254.34209,40.374678,19.13089,16.74766,15.94363,15.53504,15.36711,0.04094972,633,371,52079
225.2337,55.553574,18.6857,17.75313,17.42906,17.18737,17.07417,0.04083147,793,338,52370
124.27037,27.641422,19.32365,17.6264,16.834,16.47348,16.19682,0.04028019,1206,513,52670
145.92737,39.342979,19.30111,17.44945,16.63474,16.25232,15.95488,0.04083629,1215,19,52725
145.88299,39.39711,17.74542,15.78361,14.91674,14.51258,14.16982,0.0407344,1215,53,52725
145.91346,39.443465,19.74118,18.12355,17.36131,16.99585,16.65895,0.04023867,1215,59,52725
248.16881,20.966219,19.01791,17.64258,17.25552,17.07417,16.94962,0.04045567,1659,481,53224
192.71207,39.915867,18.83623,17.75265,17.42929,17.15639,17.15567,0.04097615,1985,70,53431
192.43891,39.769349,19.44559,18.00573,17.31705,16.877,16.53079,0.04009097,1985,102,53431
177.12453,36.887808,17.43093,16.61868,16.41502,16.2156,16.12899,0.04051175,1997,8,53442
177.44746,37.7198,18.14572,17.08384,16.84618,16.66176,16.57759,0.04019819,1997,61,53442
